ID;treatment;site;plot;quadrat;x;y;shrub;compass;distance;year;prec;age;size;fec0;fec1;surv;precNext;ageNext;sizeNext
Control.III.9.5.75.78;Control;III;9;5;75;78;NA;NA;NA;2005;35.5092;7;27;1;4;1;32.893;8;7
Control.III.9.5.80.8;Control;III;9;5;80;8;NA;NA;NA;2005;35.5092;7;19;1;12;1;32.893;8;4
Control.III.9.6.91.89;Control;III;9;6;91;89;NA;NA;NA;2005;35.5092;9;9;1;2;0;32.893;NA;NA
Control.III.9.6.97.90;Control;III;9;6;97;90;NA;NA;NA;2005;35.5092;9;2;1;1;0;32.893;NA;NA
Control.III.9.7.38.94;Control;III;9;7;38;94;NA;NA;NA;2005;35.5092;999;95;1;21;0;32.893;NA;NA
Control.III.9.7.46.99;Control;III;9;7;46;99;NA;NA;NA;2005;35.5092;999;66;1;36;0;32.893;NA;NA
Control.III.9.7.64.71;Control;III;9;7;64;71;NA;NA;NA;2005;35.5092;999;28;1;12;0;32.893;NA;NA
Control.III.9.7.77.69;Control;III;9;7;77;69;NA;NA;NA;2005;35.5092;999;34;1;27;1;32.893;999;12
Control.III.9.7.98.29;Control;III;9;7;98;29;NA;NA;NA;2005;35.5092;999;52;1;30;1;32.893;999;5
Control.III.9.8.9.44;Control;III;9;8;9;44;NA;NA;NA;2005;35.5092;5;7;0;NA;1;32.893;6;6
Control.III.9.8.46.76;Control;III;9;8;46;76;NA;NA;NA;2005;35.5092;999;20;1;4;1;32.893;999;6
Control.III.9.8.52.30;Control;III;9;8;52;30;NA;NA;NA;2005;35.5092;9;11;1;4;1;32.893;10;1
Control.III.9.8.89.94;Control;III;9;8;89;94;NA;NA;NA;2005;35.5092;999;11;1;6;1;32.893;999;8
Control.III.9.8.95.22;Control;III;9;8;95;22;NA;NA;NA;2005;35.5092;5;22;1;10;1;32.893;6;9
Control.III.9.8.98.93;Control;III;9;8;98;93;NA;NA;NA;2005;35.5092;999;31;1;7;1;32.893;999;15
Control.III.9.9.60.77;Control;III;9;9;60;77;NA;NA;NA;2005;35.5092;1;2;0;NA;0;32.893;NA;NA
Control.III.9.9.70.63;Control;III;9;9;70;63;NA;NA;NA;2005;35.5092;9;28;1;15;0;32.893;NA;NA
Control.III.9.9.89.70;Control;III;9;9;89;70;NA;NA;NA;2005;35.5092;9;50;1;22;0;32.893;NA;NA
Control.III.9.10.60.25;Control;III;9;10;60;25;NA;NA;NA;2005;35.5092;6;29;1;1;1;32.893;7;22
Control.III.9.10.68.64;Control;III;9;10;68;64;NA;NA;NA;2005;35.5092;6;37;1;12;1;32.893;7;18
Control.III.9.10.68.75;Control;III;9;10;68;75;NA;NA;NA;2005;35.5092;7;29;1;10;1;32.893;8;10
Control.III.9.10.69.22;Control;III;9;10;69;22;NA;NA;NA;2005;35.5092;7;14;1;4;1;32.893;8;8
Control.III.9.10.75.80;Control;III;9;10;75;80;NA;NA;NA;2005;35.5092;6;8;1;3;1;32.893;7;1
Control.III.9.10.76.90;Control;III;9;10;76;90;NA;NA;NA;2005;35.5092;1;2;0;NA;0;32.893;NA;NA
Control.III.9.10.79.26;Control;III;9;10;79;26;NA;NA;NA;2005;35.5092;7;18;1;5;1;32.893;8;8
Control.III.9.10.81.40;Control;III;9;10;81;40;NA;NA;NA;2005;35.5092;5;11;1;6;1;32.893;6;9
Control.III.9.10.83.90;Control;III;9;10;83;90;NA;NA;NA;2005;35.5092;3;13;1;4;1;32.893;4;1
Control.III.9.10.87.32;Control;III;9;10;87;32;NA;NA;NA;2005;35.5092;5;7;0;NA;1;32.893;6;8
Control.III.9.10.96.88;Control;III;9;10;96;88;NA;NA;NA;2005;35.5092;999;10;0;NA;1;32.893;999;3
Control.III.9.10.96.98;Control;III;9;10;96;98;NA;NA;NA;2005;35.5092;999;9;1;2;1;32.893;999;1
Control.III.9.11.8.41;Control;III;9;11;8;41;NA;NA;NA;2005;35.5092;7;2;0;NA;0;32.893;NA;NA
Control.III.9.11.14.20;Control;III;9;11;14;20;NA;NA;NA;2005;35.5092;2;4;1;2;0;32.893;NA;NA
Control.III.9.11.17.20;Control;III;9;11;17;20;NA;NA;NA;2005;35.5092;2;1;0;NA;0;32.893;NA;NA
Control.III.9.11.41.51;Control;III;9;11;41;51;NA;NA;NA;2005;35.5092;999;19;1;6;1;32.893;999;5
Control.III.9.12.35.63;Control;III;9;12;35;63;NA;NA;NA;2005;35.5092;999;26;1;5;0;32.893;NA;NA
Control.III.9.12.37.12;Control;III;9;12;37;12;NA;NA;NA;2005;35.5092;7;45;0;NA;0;32.893;NA;NA
Control.III.9.12.43.48;Control;III;9;12;43;48;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.III.9.12.71.40;Control;III;9;12;71;40;NA;NA;NA;2005;35.5092;1;1;0;NA;1;32.893;2;4
Control.III.9.12.80.50;Control;III;9;12;80;50;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.III.9.12.95.39;Control;III;9;12;95;39;NA;NA;NA;2005;35.5092;9;47;1;29;1;32.893;10;6
Control.III.9.13.5.91;Control;III;9;13;5;91;NA;NA;NA;2005;35.5092;9;27;1;6;1;32.893;10;22
Control.III.9.13.7.93;Control;III;9;13;7;93;NA;NA;NA;2005;35.5092;2;4;0;NA;1;32.893;3;4
Control.III.9.13.8.3;Control;III;9;13;8;3;NA;NA;NA;2005;35.5092;999;10;1;6;1;32.893;999;18
Control.III.9.13.27.80;Control;III;9;13;27;80;NA;NA;NA;2005;35.5092;5;37;1;17;1;32.893;6;32
Control.III.9.13.29.81;Control;III;9;13;29;81;NA;NA;NA;2005;35.5092;2;3;0;NA;1;32.893;3;2
Control.III.9.13.29.81;Control;III;9;13;29;81;NA;NA;NA;2005;35.5092;3;23;1;7;1;32.893;4;21
Control.III.9.13.34.66;Control;III;9;13;34;66;NA;NA;NA;2005;35.5092;999;27;1;13;1;32.893;999;12
Control.III.9.13.41.89;Control;III;9;13;41;89;NA;NA;NA;2005;35.5092;7;17;1;6;1;32.893;8;18
Control.III.9.13.45.82;Control;III;9;13;45;82;NA;NA;NA;2005;35.5092;8;17;1;9;0;32.893;NA;NA
Control.III.9.13.55.54;Control;III;9;13;55;54;NA;NA;NA;2005;35.5092;7;70;1;36;1;32.893;8;22
Control.III.9.13.75.13;Control;III;9;13;75;13;NA;NA;NA;2005;35.5092;6;10;1;1;1;32.893;7;5
Control.III.9.13.91.9;Control;III;9;13;91;9;NA;NA;NA;2005;35.5092;999;NA;0;NA;NA;32.893;999;3
Control.III.9.13.96.6;Control;III;9;13;96;6;NA;NA;NA;2005;35.5092;9;20;1;8;1;32.893;10;29
Control.IV.11.1.56.63;Control;IV;11;1;56;63;NA;NA;NA;2005;35.5092;1;1;0;NA;1;32.893;2;1
Control.IV.11.1.59.62;Control;IV;11;1;59;62;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.1.62.62;Control;IV;11;1;62;62;NA;NA;NA;2005;35.5092;1;1;0;NA;1;32.893;2;1
Control.IV.11.1.76.35;Control;IV;11;1;76;35;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.1.90.30;Control;IV;11;1;90;30;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.1.90.52;Control;IV;11;1;90;52;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.1.99.63;Control;IV;11;1;99;63;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.3.20.55;Control;IV;11;3;20;55;At;256;10;2005;35.5092;2;3;0;NA;1;32.893;3;14
Control.IV.11.3.91.69;Control;IV;11;3;91;69;NA;NA;NA;2005;35.5092;7;19;1;7;1;32.893;8;17
Control.IV.11.3.99.15;Control;IV;11;3;99;15;NA;NA;NA;2005;35.5092;8;21;1;6;1;32.893;9;18
Control.IV.11.6.17.38;Control;IV;11;6;17;38;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.6.50.58;Control;IV;11;6;50;58;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.6.50.70;Control;IV;11;6;50;70;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.6.54.19;Control;IV;11;6;54;19;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.6.54.57;Control;IV;11;6;54;57;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.8.60.50;Control;IV;11;8;60;50;NA;NA;NA;2005;35.5092;1;1;0;NA;1;32.893;2;3
Control.IV.11.8.66.51;Control;IV;11;8;66;51;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.8.76.57;Control;IV;11;8;76;57;NA;NA;NA;2005;35.5092;5;6;0;NA;1;32.893;6;5
Control.IV.11.10.10.91;Control;IV;11;10;10;91;NA;NA;NA;2005;35.5092;999;34;1;19;1;32.893;999;25
Control.IV.11.10.23.84;Control;IV;11;10;23;84;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.10.23.84;Control;IV;11;10;23;84;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.10.25.68;Control;IV;11;10;25;68;NA;NA;NA;2005;35.5092;3;8;0;NA;1;32.893;4;5
Control.IV.11.10.31.99;Control;IV;11;10;31;99;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.10.31.99;Control;IV;11;10;31;99;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.10.31.99;Control;IV;11;10;31;99;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.10.35.70;Control;IV;11;10;35;70;NA;NA;NA;2005;35.5092;3;14;1;3;1;32.893;4;6
Control.IV.11.10.38.95;Control;IV;11;10;38;95;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.10.57.98;Control;IV;11;10;57;98;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.10.95.25;Control;IV;11;10;95;25;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.11.78.80;Control;IV;11;11;78;80;NA;NA;NA;2005;35.5092;3;18;1;5;1;32.893;4;12
Control.IV.11.11.85.90;Control;IV;11;11;85;90;NA;NA;NA;2005;35.5092;999;24;1;4;1;32.893;999;18
Control.IV.11.11.87.20;Control;IV;11;11;87;20;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.IV.11.11.95.25;Control;IV;11;11;95;25;NA;NA;NA;2005;35.5092;1;6;0;NA;0;32.893;NA;NA
Control.IV.11.11.95.36;Control;IV;11;11;95;36;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.11.95.36;Control;IV;11;11;95;36;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.13.2.14;Control;IV;11;13;2;14;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.13.2.14;Control;IV;11;13;2;14;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;3
Control.IV.11.13.2.21;Control;IV;11;13;2;21;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;3
Control.IV.11.13.3.26;Control;IV;11;13;3;26;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.13.3.43;Control;IV;11;13;3;43;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.13.4.20;Control;IV;11;13;4;20;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.13.5.27;Control;IV;11;13;5;27;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.13.5.42;Control;IV;11;13;5;42;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.13.7.33;Control;IV;11;13;7;33;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.13.7.33;Control;IV;11;13;7;33;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.13.8.26;Control;IV;11;13;8;26;NA;NA;NA;2005;35.5092;9;10;1;2;1;32.893;10;2
Control.IV.11.13.9.61;Control;IV;11;13;9;61;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.IV.11.13.10.20;Control;IV;11;13;10;20;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.13.10.26;Control;IV;11;13;10;26;NA;NA;NA;2005;35.5092;5;8;0;NA;1;32.893;6;10
Control.IV.11.13.10.51;Control;IV;11;13;10;51;NA;NA;NA;2005;35.5092;9;10;1;4;1;32.893;10;11
Control.IV.11.13.12.79;Control;IV;11;13;12;79;NA;NA;NA;2005;35.5092;7;15;1;12;1;32.893;8;26
Control.IV.11.13.14.27;Control;IV;11;13;14;27;NA;NA;NA;2005;35.5092;999;3;0;NA;1;32.893;999;1
Control.IV.11.13.17.10;Control;IV;11;13;17;10;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.IV.11.13.17.40;Control;IV;11;13;17;40;NA;NA;NA;2005;35.5092;999;31;1;12;1;32.893;999;19
Control.IV.11.13.27.48;Control;IV;11;13;27;48;NA;NA;NA;2005;35.5092;999;4;0;NA;1;32.893;999;6
Control.V.15.1.57.50;Control;V;15;1;57;50;NA;NA;NA;2005;35.5092;9;30;1;15;1;32.893;10;16
Control.V.15.5.37.12;Control;V;15;5;37;12;NA;NA;NA;2005;35.5092;3;2;0;NA;1;32.893;4;5
Control.VI.18.2.0.75;Control;VI;18;2;0;75;NA;NA;NA;2005;35.5092;2;4;0;NA;1;32.893;3;4
Control.VI.18.2.4.8;Control;VI;18;2;4;8;NA;NA;NA;2005;35.5092;999;13;1;4;0;32.893;NA;NA
Control.VI.18.2.25.5;Control;VI;18;2;25;5;NA;NA;NA;2005;35.5092;5;13;1;8;1;32.893;6;15
Control.VI.18.2.27.16;Control;VI;18;2;27;16;NA;NA;NA;2005;35.5092;9;67;1;23;1;32.893;10;61
Control.VI.18.2.33.10;Control;VI;18;2;33;10;NA;NA;NA;2005;35.5092;5;8;1;3;1;32.893;6;6
Control.VI.18.2.40.21;Control;VI;18;2;40;21;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.2.51.28;Control;VI;18;2;51;28;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.2.51.32;Control;VI;18;2;51;32;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.2.60.72;Control;VI;18;2;60;72;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.2.60.72;Control;VI;18;2;60;72;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.2.64.85;Control;VI;18;2;64;85;NA;NA;NA;2005;35.5092;1;4;0;NA;0;32.893;NA;NA
Control.VI.18.2.65.82;Control;VI;18;2;65;82;NA;NA;NA;2005;35.5092;2;7;1;1;0;32.893;NA;NA
Control.VI.18.2.66.34;Control;VI;18;2;66;34;NA;NA;NA;2005;35.5092;9;26;1;7;1;32.893;10;30
Control.VI.18.2.70.77;Control;VI;18;2;70;77;NA;NA;NA;2005;35.5092;1;4;0;NA;1;32.893;2;10
Control.VI.18.2.70.77;Control;VI;18;2;70;77;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.2.70.77;Control;VI;18;2;70;77;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.2.70.80;Control;VI;18;2;70;80;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.2.80.50;Control;VI;18;2;80;50;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.2.80.80;Control;VI;18;2;80;80;NA;NA;NA;2005;35.5092;2;4;0;NA;1;32.893;3;6
Control.VI.18.2.85.17;Control;VI;18;2;85;17;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.2.89.11;Control;VI;18;2;89;11;NA;NA;NA;2005;35.5092;9;18;1;9;0;32.893;10;NA
Control.VI.18.3.7.56;Control;VI;18;3;7;56;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.3.7.61;Control;VI;18;3;7;61;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.3.7.63;Control;VI;18;3;7;63;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.3.10.62;Control;VI;18;3;10;62;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.3.22.35;Control;VI;18;3;22;35;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.VI.18.3.22.41;Control;VI;18;3;22;41;NA;NA;NA;2005;35.5092;999;15;1;8;1;32.893;999;10
Control.VI.18.3.23.28;Control;VI;18;3;23;28;NA;NA;NA;2005;35.5092;9;11;1;2;1;32.893;10;6
Control.VI.18.3.24.23;Control;VI;18;3;24;23;NA;NA;NA;2005;35.5092;1;1;0;NA;0;32.893;NA;NA
Control.VI.18.3.30.44;Control;VI;18;3;30;44;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.3.32.18;Control;VI;18;3;32;18;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.3.39.50;Control;VI;18;3;39;50;NA;NA;NA;2005;35.5092;9;11;1;7;1;32.893;10;9
Control.VI.18.3.42.38;Control;VI;18;3;42;38;NA;NA;NA;2005;35.5092;9;17;1;8;1;32.893;10;16
Control.VI.18.3.46.69;Control;VI;18;3;46;69;NA;NA;NA;2005;35.5092;9;9;1;5;0;32.893;NA;NA
Control.VI.18.3.49.69;Control;VI;18;3;49;69;NA;NA;NA;2005;35.5092;9;3;0;NA;0;32.893;NA;NA
Control.VI.18.3.50.90;Control;VI;18;3;50;90;NA;NA;NA;2005;35.5092;9;20;1;9;1;32.893;10;16
Control.VI.18.3.53.29;Control;VI;18;3;53;29;NA;NA;NA;2005;35.5092;3;2;0;NA;1;32.893;4;4
Control.VI.18.3.54.48;Control;VI;18;3;54;48;NA;NA;NA;2005;35.5092;999;36;1;10;1;32.893;999;41
Control.VI.18.3.55.82;Control;VI;18;3;55;82;NA;NA;NA;2005;35.5092;3;19;1;5;1;32.893;4;16
Control.VI.18.3.59.83;Control;VI;18;3;59;83;NA;NA;NA;2005;35.5092;2;4;0;NA;1;32.893;3;6
Control.VI.18.3.65.80;Control;VI;18;3;65;80;NA;NA;NA;2005;35.5092;3;22;1;4;1;32.893;4;26
Control.VI.18.3.71.32;Control;VI;18;3;71;32;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.3.78.47;Control;VI;18;3;78;47;NA;NA;NA;2005;35.5092;9;8;1;3;0;32.893;NA;NA
Control.VI.18.3.79.5;Control;VI;18;3;79;5;NA;NA;NA;2005;35.5092;9;17;1;7;1;32.893;10;21
Control.VI.18.6.5.94;Control;VI;18;6;5;94;NA;NA;NA;2005;35.5092;7;34;1;14;1;32.893;8;55
Control.VI.18.6.33.26;Control;VI;18;6;33;26;NA;NA;NA;2005;35.5092;3;9;1;4;1;32.893;4;4
Control.VI.18.6.39.47;Control;VI;18;6;39;47;At;147;-5;2005;35.5092;3;13;1;5;1;32.893;4;5
Control.VI.18.6.43.48;Control;VI;18;6;43;48;NA;NA;NA;2005;35.5092;3;10;1;3;1;32.893;4;5
Control.VI.18.7.1.24;Control;VI;18;7;1;24;NA;NA;NA;2005;35.5092;999;39;1;19;1;32.893;999;19
Control.VI.18.7.10.59;Control;VI;18;7;10;59;NA;NA;NA;2005;35.5092;9;28;1;16;1;32.893;10;13
Control.VI.18.7.12.38;Control;VI;18;7;12;38;NA;NA;NA;2005;35.5092;999;17;1;6;1;32.893;999;9
Control.VI.18.7.17.38;Control;VI;18;7;17;38;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.7.20.75;Control;VI;18;7;20;75;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.7.20.75;Control;VI;18;7;20;75;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.7.20.85;Control;VI;18;7;20;85;NA;NA;NA;2005;35.5092;999;16;1;7;1;32.893;999;11
Control.VI.18.7.25.58;Control;VI;18;7;25;58;NA;NA;NA;2005;35.5092;999;7;1;2;1;32.893;999;13
Control.VI.18.7.27.59;Control;VI;18;7;27;59;At;105;-5;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.7.30.10;Control;VI;18;7;30;10;NA;NA;NA;2005;35.5092;1;1;0;NA;1;32.893;2;1
Control.VI.18.7.40.65;Control;VI;18;7;40;65;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.7.42.17;Control;VI;18;7;42;17;NA;NA;NA;2005;35.5092;999;30;1;11;1;32.893;999;33
Control.VI.18.7.43.8;Control;VI;18;7;43;8;NA;NA;NA;2005;35.5092;9;27;1;6;1;32.893;10;17
Control.VI.18.7.46.68;Control;VI;18;7;46;68;NA;NA;NA;2005;35.5092;999;14;0;NA;1;32.893;999;28
Control.VI.18.7.74.56;Control;VI;18;7;74;56;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.7.76.40;Control;VI;18;7;76;40;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.9.2.58;Control;VI;18;9;2;58;At;278;18;2005;35.5092;999;23;1;1;1;32.893;999;14
Control.VI.18.9.42.90;Control;VI;18;9;42;90;NA;NA;NA;2005;35.5092;6;17;1;10;1;32.893;7;21
Control.VI.18.9.59.31;Control;VI;18;9;59;31;NA;NA;NA;2005;35.5092;9;12;1;4;1;32.893;10;14
Control.VI.18.9.69.70;Control;VI;18;9;69;70;NA;NA;NA;2005;35.5092;999;32;1;15;1;32.893;999;35
Control.VI.18.9.97.13;Control;VI;18;9;97;13;NA;NA;NA;2005;35.5092;999;13;1;8;0;32.893;NA;NA
Control.VI.18.12.8.30;Control;VI;18;12;8;30;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.12.29.80;Control;VI;18;12;29;80;NA;NA;NA;2005;35.5092;999;14;1;5;0;32.893;NA;NA
Control.VI.18.12.65.12;Control;VI;18;12;65;12;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.12.82.21;Control;VI;18;12;82;21;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.12.83.30;Control;VI;18;12;83;30;NA;NA;NA;2005;35.5092;2;4;0;NA;0;32.893;NA;NA
Control.VI.18.13.6.55;Control;VI;18;13;6;55;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.13.23.39;Control;VI;18;13;23;39;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.13.35.79;Control;VI;18;13;35;79;NA;NA;NA;2005;35.5092;2;3;0;NA;1;32.893;3;6
Control.VI.18.13.53.87;Control;VI;18;13;53;87;NA;NA;NA;2005;35.5092;5;23;1;10;1;32.893;6;11
Control.VI.18.13.55.38;Control;VI;18;13;55;38;NA;NA;NA;2005;35.5092;7;9;1;2;1;32.893;8;9
Control.VI.18.13.58.61;Control;VI;18;13;58;61;NA;NA;NA;2005;35.5092;2;4;1;1;1;32.893;3;5
Control.VI.18.13.64.57;Control;VI;18;13;64;57;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.13.65.46;Control;VI;18;13;65;46;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;2
Control.VI.18.13.71.62;Control;VI;18;13;71;62;NA;NA;NA;2005;35.5092;9;35;1;12;1;32.893;10;35
Control.VI.18.13.75.34;Control;VI;18;13;75;34;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.13.88.82;Control;VI;18;13;88;82;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.VI.18.13.93.11;Control;VI;18;13;93;11;NA;NA;NA;2005;35.5092;NA;NA;NA;NA;NA;32.893;1;1
Control.II.5.2.50.93;Control;II;5;2;50;93;NA;NA;NA;2006;32.893;NA;NA;NA;NA;NA;31.9532;1;1
Control.II.5.4.40.35;Control;II;5;4;40;35;NA;NA;NA;2006;32.893;8;14;1;2;1;31.9532;9;7
Control.II.5.6.33.79;Control;II;5;6;33;79;NA;NA;NA;2006;32.893;8;16;1;9;1;31.9532;9;33
Control.II.5.6.33.79;Control;II;5;6;33;79;NA;NA;NA;2006;32.893;7;49;1;11;0;31.9532;NA;NA
Control.II.5.9.12.23;Control;II;5;9;12;23;NA;NA;NA;2006;32.893;2;4;0;NA;1;31.9532;3;2
Control.II.5.11.10.59;Control;II;5;11;10;59;NA;NA;NA;2006;32.893;3;5;1;1;1;31.9532;4;9
Control.II.5.11.91.33;Control;II;5;11;91;33;NA;NA;NA;2006;32.893;2;5;0;NA;0;31.9532;NA;NA
Control.II.5.12.65.50;Control;II;5;12;65;50;NA;NA;NA;2006;32.893;4;17;1;5;0;31.9532;NA;NA
Control.III.9.1.44.47;Control;III;9;1;44;47;NA;NA;NA;2006;32.893;2;3;0;NA;0;31.9532;NA;NA
Control.III.9.1.56.47;Control;III;9;1;56;47;NA;NA;NA;2006;32.893;NA;NA;NA;NA;NA;31.9532;1;1
Control.III.9.1.82.56;Control;III;9;1;82;56;NA;NA;NA;2006;32.893;10;27;1;1;0;31.9532;NA;NA
Control.III.9.2.20.69;Control;III;9;2;20;69;NA;NA;NA;2006;32.893;NA;NA;NA;NA;NA;31.9532;1;1
Control.III.9.2.30.48;Control;III;9;2;30;48;NA;NA;NA;2006;32.893;3;9;0;NA;1;31.9532;4;1
Control.III.9.3.17.2;Control;III;9;3;17;2;NA;NA;NA;2006;32.893;NA;NA;NA;NA;NA;31.9532;1;1
Control.III.9.3.24.90;Control;III;9;3;24;90;NA;NA;NA;2006;32.893;NA;NA;NA;NA;NA;31.9532;1;2
Control.III.9.3.32.86;Control;III;9;3;32;86;NA;NA;NA;2006;32.893;8;7;0;NA;1;31.9532;9;6
Control.III.9.3.47.18;Control;III;9;3;47;18;NA;NA;NA;2006;32.893;8;39;1;3;0;31.9532;NA;NA
Control.III.9.3.60.82;Control;III;9;3;60;82;NA;NA;NA;2006;32.893;3;14;0;NA;0;31.9532;NA;NA
Control.III.9.3.90.46;Control;III;9;3;90;46;NA;NA;NA;2006;32.893;1;1;0;NA;0;31.9532;NA;NA
Control.III.9.5.10.78;Control;III;9;5;10;78;NA;NA;NA;2006;32.893;999;11;0;NA;0;31.9532;NA;NA
