idNew;id;bald;gap;tag;fireYear;initial;year;TSLF;size;ontogeny;fec0;fec1;fec2;fec3;fec4;goSB;staySB;cov;surv;sizeNext;ontogenyNext;covNext
ID2246B29G1-329;2246;29;1;329;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;33;0;1425.956
ID2362B42G1-1724;2362;42;1;1724;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;33;0;1425.956
ID2534B62G1-1963;2534;62;1;1963;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;33;0;1425.956
ID2373B42G1-5555;2373;42;1;5555;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;34;0;1425.956
ID2391B50G1-1505;2391;50;1;1505;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;34;0;1425.956
ID2393B50G1-1507;2393;50;1;1507;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;34;0;1425.956
ID2406B50G1-1520;2406;50;1;1520;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;34;0;1425.956
ID2408B50G1-1522;2408;50;1;1522;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;34;0;1425.956
ID2475B57G1-1591;2475;57;1;1591;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;34;0;1425.956
ID2480B57G1-1596;2480;57;1;1596;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;34;0;1425.956
ID2739B91G1-107;2739;91;1;107;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;34;0;1425.956
ID2745B91G1-113;2745;91;1;113;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;34;0;1425.956
ID2746B91G1-114;2746;91;1;114;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;35;0;1425.956
ID2390B50G1-1504;2390;50;1;1504;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;36;0;1425.956
ID2533B62G1-1962;2533;62;1;1962;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;36;0;1425.956
ID2751B91G1-119;2751;91;1;119;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;36;0;1425.956
ID2402B50G1-1516;2402;50;1;1516;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;37;0;1425.956
ID2476B57G1-1592;2476;57;1;1592;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;37;0;1425.956
ID2478B57G1-1594;2478;57;1;1594;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;37;0;1425.956
ID2548B62G1-1978;2548;62;1;1978;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;37;0;1425.956
ID2733B91G1-101;2733;91;1;101;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;37;0;1425.956
ID2734B91G1-102;2734;91;1;102;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;37;0;1425.956
ID2764B91G1-132;2764;91;1;132;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;37;0;1425.956
ID2363B42G1-1725;2363;42;1;1725;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;38;0;1425.956
ID2741B91G1-109;2741;91;1;109;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;38;0;1425.956
ID2749B91G1-117;2749;91;1;117;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;38;0;1425.956
ID2759B91G1-127;2759;91;1;127;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;38;0;1425.956
ID2270B29G1-732;2270;29;1;732;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;39;0;1425.956
ID2274B29G1-744;2274;29;1;744;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;39;0;1425.956
ID2549B62G1-1979;2549;62;1;1979;1967;1998;1997;30;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;39;0;1425.956
ID2752B91G1-120;2752;91;1;120;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;39;0;1425.956
ID2772B91G1-140;2772;91;1;140;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;39;0;1425.956
ID2358B42G1-1719;2358;42;1;1719;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;40;0;1425.956
ID2405B50G1-1519;2405;50;1;1519;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;40;0;1425.956
ID2482B57G1-1598;2482;57;1;1598;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;40;0;1425.956
ID2740B91G1-108;2740;91;1;108;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;40;0;1425.956
ID2241B29G1-322;2241;29;1;322;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;41;0;1425.956
ID2403B50G1-1517;2403;50;1;1517;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;41;0;1425.956
ID2737B91G1-105;2737;91;1;105;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;41;0;1425.956
ID2300B29G1-797;2300;29;1;797;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;42;0;1425.956
ID2767B91G1-135;2767;91;1;135;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;42;0;1425.956
ID2389B50G1-1503;2389;50;1;1503;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;43;0;1425.956
ID2743B91G1-111;2743;91;1;111;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;44;0;1425.956
ID2372B42G1-1735;2372;42;1;1735;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;45;0;1425.956
ID2750B91G1-118;2750;91;1;118;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;45;0;1425.956
ID2240B29G1-319;2240;29;1;319;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;46;0;1425.956
ID2281B29G1-773;2281;29;1;773;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;47;0;1425.956
ID2356B42G1-1717;2356;42;1;1717;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;47;0;1425.956
ID2361B42G1-1723;2361;42;1;1723;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;47;0;1425.956
ID2421B50G1-1534;2421;50;1;1534;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;48;0;1425.956
ID2243B29G1-325;2243;29;1;325;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;49;0;1425.956
ID2748B91G1-116;2748;91;1;116;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;49;0;1425.956
ID2479B57G1-1595;2479;57;1;1595;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;50;0;1425.956
ID2473B57G1-1589;2473;57;1;1589;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;51;0;1425.956
ID2757B91G1-125;2757;91;1;125;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;51;0;1425.956
ID2279B29G1-768;2279;29;1;768;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;52;0;1425.956
ID2483B57G1-1599;2483;57;1;1599;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;53;0;1425.956
ID2259B29G1-720;2259;29;1;720;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;54;0;1425.956
ID2484B57G1-1600;2484;57;1;1600;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;54;0;1425.956
ID2514B59G1-1713;2514;59;1;1713;1968;1998;1997;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;54;0;1425.956
ID2298B29G1-795;2298;29;1;795;1985;1998;1997;12;NA;NA;NA;NA;NA;0.000376;0.141421356;0.18344992;0.824;1414.272;NA;55;0;1425.956
ID2738B91G1-106;2738;91;1;106;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;55;0;1425.956
ID2756B91G1-124;2756;91;1;124;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;55;0;1425.956
ID2516B59G1-1715;2516;59;1;1715;1968;1998;1997;29;NA;NA;NA;NA;NA;0.001336;0.141421356;0.08234528;0.672;1414.272;NA;56;0;1425.956
ID2768B91G1-136;2768;91;1;136;1986;1998;1997;11;NA;NA;NA;NA;NA;0.000384;0.141421356;0.18710234;0.824;1414.272;NA;58;0;1425.956
ID2477B57G1-1593;2477;57;1;1593;1993;1998;1997;4;NA;NA;NA;NA;NA;0.000664;0.141421356;0.15531296;0.636;1414.272;NA;61;0;1425.956
ID2423B50G1-1536;2423;50;1;1536;1993;1998;1998;5;1;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;1;2;0;1526.54
ID2563B62G1-1993;2563;62;1;1993;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;2;0;1526.54
ID2560B62G1-1990;2560;62;1;1990;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;3;0;1526.54
ID2676B87G1-1220;2676;87;1;1220;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;3;0;1526.54
ID2352B32G1-899;2352;32;1;899;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;4;0;1526.54
ID2557B62G1-1987;2557;62;1;1987;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;4;0;1526.54
ID2424B50G1-1537;2424;50;1;1537;1993;1998;1998;5;1;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;1;5;0;1526.54
ID2673B87G1-1217;2673;87;1;1217;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;5;0;1526.54
ID2686B88G1-1250;2686;88;1;1250;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;5;0;1526.54
ID2535B62G1-1964;2535;62;1;1964;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;6;0;1526.54
ID2662B87G1-1206;2662;87;1;1206;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;6;0;1526.54
ID2536B62G1-1965;2536;62;1;1965;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;7;0;1526.54
ID2669B87G1-1213;2669;87;1;1213;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;7;0;1526.54
ID2692B88G1-1256;2692;88;1;1256;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;8;0;1526.54
ID2340B32G1-832;2340;32;1;832;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;9;0;1526.54
ID2674B87G1-1218;2674;87;1;1218;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;9;0;1526.54
ID2717B88G1-1282;2717;88;1;1282;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;10;0;1526.54
ID2688B88G1-1252;2688;88;1;1252;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;11;0;1526.54
ID2321B32G1-812;2321;32;1;812;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;14;0;1526.54
ID2345B32G1-875;2345;32;1;875;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;14;0;1526.54
ID2565B62G1-1995;2565;62;1;1995;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;14;0;1526.54
ID2661B87G1-1205;2661;87;1;1205;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;14;0;1526.54
ID2331B32G1-822;2331;32;1;822;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;15;0;1526.54
ID2693B88G1-1258;2693;88;1;1258;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;15;0;1526.54
ID2664B87G1-1208;2664;87;1;1208;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;16;0;1526.54
ID2689B88G1-1253;2689;88;1;1253;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;17;0;1526.54
ID2721B88G1-1286;2721;88;1;1286;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;17;0;1526.54
ID2690B88G1-1254;2690;88;1;1254;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;18;0;1526.54
ID2325B32G1-816;2325;32;1;816;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;19;0;1526.54
ID2702B88G1-1267;2702;88;1;1267;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;19;0;1526.54
ID2538B62G1-1967;2538;62;1;1967;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;21;0;1526.54
ID2684B88G1-1248;2684;88;1;1248;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;22;0;1526.54
ID2685B88G1-1249;2685;88;1;1249;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;23;0;1526.54
ID2491B57G1-1648;2491;57;1;1648;1993;1998;1998;5;1;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;1;25;0;1526.54
ID2681B88G1-1245;2681;88;1;1245;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;28;0;1526.54
ID2835B103G1-1228;2835;103;1;1228;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;28;0;1526.54
ID2343B32G1-835;2343;32;1;835;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;29;0;1526.54
ID2328B32G1-819;2328;32;1;819;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;32;0;1526.54
ID2350B32G1-896;2350;32;1;896;1997;1998;1998;1;1;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;0;NA;NA;1526.54
ID2368B42G1-1730;2368;42;1;1730;1993;1998;1998;5;1;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;0;NA;NA;1526.54
ID2493B57G1-1650;2493;57;1;1650;1993;1998;1998;5;1;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;0;NA;NA;1526.54
ID2495B57G1-1652;2495;57;1;1652;1993;1998;1998;5;1;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;0;NA;NA;1526.54
ID2503B57G1-1659;2503;57;1;1659;1993;1998;1998;5;1;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;0;NA;NA;1526.54
ID2504B57G1-1660;2504;57;1;1660;1993;1998;1998;5;1;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;0;NA;NA;1526.54
ID2530B62G1-1886;2530;62;1;1886;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
ID2531B62G1-1887;2531;62;1;1887;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
ID2537B62G1-1966;2537;62;1;1966;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
ID2539B62G1-1968;2539;62;1;1968;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
ID2564B62G1-1994;2564;62;1;1994;1967;1998;1998;31;1;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;0;NA;NA;1526.54
ID2672B87G1-1216;2672;87;1;1216;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;0;NA;NA;1526.54
ID2691B88G1-1255;2691;88;1;1255;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;0;NA;NA;1526.54
ID2729B88G1-1294;2729;88;1;1294;1986;1998;1998;12;1;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;0;NA;NA;1526.54
ID2671B87G1-1215;2671;87;1;1215;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;2;0;1526.54
ID2285B29G1-777;2285;29;1;777;1985;1998;1998;13;2;1;0;0;0;0.000376;0.141421356;0.17839958;0.824;1425.956;1;3;0;1526.54
ID2726B88G1-1291;2726;88;1;1291;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;3;0;1526.54
ID2670B87G1-1214;2670;87;1;1214;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;5;0;1526.54
ID2698B88G1-1263;2698;88;1;1263;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;6;0;1526.54
ID2841B103G1-1234;2841;103;1;1234;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;6;0;1526.54
ID2261B29G1-722;2261;29;1;722;1985;1998;1998;13;2;1;0;0;0;0.000376;0.141421356;0.17839958;0.824;1425.956;1;7;0;1526.54
ID2292B29G1-789;2292;29;1;789;1985;1998;1998;13;2;1;0;0;0;0.000376;0.141421356;0.17839958;0.824;1425.956;1;8;0;1526.54
ID2728B88G1-1293;2728;88;1;1293;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;8;0;1526.54
ID2837B103G1-1230;2837;103;1;1230;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;8;0;1526.54
ID2247B29G1-451;2247;29;1;451;1985;1998;1998;13;2;1;0;0;0;0.000376;0.141421356;0.17839958;0.824;1425.956;1;9;0;1526.54
ID2561B62G1-1991;2561;62;1;1991;1967;1998;1998;31;2;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;9;0;1526.54
ID2710B88G1-1275;2710;88;1;1275;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;9;0;1526.54
ID2744B91G1-112;2744;91;1;112;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;9;0;1526.54
ID2334B32G1-825;2334;32;1;825;1997;1998;1998;1;2;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;10;0;1526.54
ID2339B32G1-831;2339;32;1;831;1997;1998;1998;1;2;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;10;0;1526.54
ID2699B88G1-1264;2699;88;1;1264;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;10;0;1526.54
ID2333B32G1-824;2333;32;1;824;1997;1998;1998;1;2;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;11;0;1526.54
ID2353B32G1-2816;2353;32;1;2816;1997;1998;1998;1;2;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;11;0;1526.54
ID2842B103G1-1235;2842;103;1;1235;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;11;0;1526.54
ID2556B62G1-1986;2556;62;1;1986;1967;1998;1998;31;2;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;12;0;1526.54
ID2663B87G1-1207;2663;87;1;1207;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;12;0;1526.54
ID2559B62G1-1989;2559;62;1;1989;1967;1998;1998;31;2;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;13;0;1526.54
ID2701B88G1-1266;2701;88;1;1266;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;13;0;1526.54
ID2731B88G1-1296;2731;88;1;1296;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;13;0;1526.54
ID2346B32G1-887;2346;32;1;887;1997;1998;1998;1;2;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;14;0;1526.54
ID2572B67G1-1802;2572;67;1;1802;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;14;0;1526.54
ID2700B88G1-1265;2700;88;1;1265;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;14;0;1526.54
ID2703B88G1-1268;2703;88;1;1268;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;14;0;1526.54
ID2706B88G1-1271;2706;88;1;1271;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;14;0;1526.54
ID2716B88G1-1281;2716;88;1;1281;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;14;0;1526.54
ID2732B88G1-1297;2732;88;1;1297;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;14;0;1526.54
ID2838B103G1-1231;2838;103;1;1231;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;14;0;1526.54
ID2311B32G1-801;2311;32;1;801;1997;1998;1998;1;2;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;15;0;1526.54
ID2338B32G1-830;2338;32;1;830;1997;1998;1998;1;2;1;0;0;0;0.000904;0.141421356;0.09903614;0.636;1425.956;1;15;0;1526.54
ID2707B88G1-1272;2707;88;1;1272;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;15;0;1526.54
ID2709B88G1-1274;2709;88;1;1274;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;15;0;1526.54
ID2713B88G1-1278;2713;88;1;1278;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;15;0;1526.54
ID2714B88G1-1279;2714;88;1;1279;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;15;0;1526.54
ID2555B62G1-1985;2555;62;1;1985;1967;1998;1998;31;2;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;16;0;1526.54
ID2719B88G1-1284;2719;88;1;1284;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;16;0;1526.54
ID2558B62G1-1988;2558;62;1;1988;1967;1998;1998;31;2;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;17;0;1526.54
ID2658B87G1-1202;2658;87;1;1202;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;17;0;1526.54
ID2675B87G1-1219;2675;87;1;1219;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;17;0;1526.54
ID2697B88G1-1262;2697;88;1;1262;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;18;0;1526.54
ID2725B88G1-1290;2725;88;1;1290;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;18;0;1526.54
ID2668B87G1-1212;2668;87;1;1212;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;20;0;1526.54
ID2683B88G1-1247;2683;88;1;1247;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;20;0;1526.54
ID2418B50G1-1531;2418;50;1;1531;1993;1998;1998;5;2;1;0;0;0;0.0006;0.141421356;0.1675175;0.636;1425.956;1;21;0;1526.54
ID2515B59G1-1714;2515;59;1;1714;1968;1998;1998;30;2;1;0;0;0;0.001336;0.141421356;0.08234528;0.672;1425.956;1;22;0;1526.54
ID2711B88G1-1276;2711;88;1;1276;1986;1998;1998;12;2;1;0;0;0;0.000376;0.141421356;0.18344992;0.824;1425.956;1;22;0;1526.54
